feature	X158846	X39948	X906	X1578	X1301	X1263	X216851	X292632	X572511	X33042	X841	X189330	X1485	X1730	X1678	X561	X838	X239759	X816	X375288	X239934
SRR1778452	16.6462780613962	16.3939911660125	-2.79764466779373	-2.79764466779373	-2.79764466779373	14.5841963099028	-2.79764466779373	14.3121719925613	15.4890943250629	-2.79764466779373	-2.79764466779373	-2.79764466779373	15.0899188471592	14.7939386026494	-2.79764466779373	15.3744260006742	-2.79764466779373	-2.79764466779373	-2.79764466779373	-2.79764466779373	-2.79764466779373
SRR1778453	-2.77907475160631	-2.77907475160631	-2.77907475160631	15.9947948740244	14.1548679414779	-2.77907475160631	14.0325930396038	-2.77907475160631	15.288691127584	-2.77907475160631	-2.77907475160631	-2.77907475160631	13.6569945879959	-2.77907475160631	16.9663094863911	-2.77907475160631	-2.77907475160631	-2.77907475160631	16.1879338917453	15.7515271016692	-2.77907475160631
SRR341581	14.8541786512439	-2.71294671818621	-2.71294671818621	-2.71294671818621	-2.71294671818621	-2.71294671818621	-2.71294671818621	14.1535132468839	14.7854705173212	-2.71294671818621	-2.71294671818621	-2.71294671818621	14.3060742591048	-2.71294671818621	-2.71294671818621	14.0278307833099	-2.71294671818621	-2.71294671818621	17.4596744712889	15.3491386818964	-2.71294671818621
SRR341582	-2.80810929652157	-2.80810929652157	-2.80810929652157	-2.80810929652157	-2.80810929652157	15.033329589462	15.6906984844554	14.8261504343034	14.2729927573495	-2.80810929652157	-2.80810929652157	-2.80810929652157	-2.80810929652157	16.5616661994465	-2.80810929652157	14.9203578509456	-2.80810929652157	-2.80810929652157	16.6418872506688	14.8494588011388	-2.80810929652157
SRR341583	-2.78257974199703	15.2507444546697	-2.78257974199703	-2.78257974199703	-2.78257974199703	14.8893819342385	15.5221490500913	-2.78257974199703	-2.78257974199703	-2.78257974199703	-2.78257974199703	-2.78257974199703	-2.78257974199703	15.2783112262467	-2.78257974199703	-2.78257974199703	17.0293132529069	14.576483903724	15.6385309195275	-2.78257974199703	14.1149600905718
SRR341584	-2.7645299240414	-2.7645299240414	-2.7645299240414	-2.7645299240414	-2.7645299240414	-2.7645299240414	14.5796532189604	-2.7645299240414	-2.7645299240414	-2.7645299240414	14.467178313139	-2.7645299240414	-2.7645299240414	15.3035860035282	-2.7645299240414	-2.7645299240414	17.0188361711934	13.8704231825538	16.7393076221593	14.7037898329747	-2.7645299240414
SRR341585	15.4010244522544	-2.8084647917046	-2.8084647917046	-2.8084647917046	-2.8084647917046	15.4744034200373	15.3404321761477	15.281242185298	14.9611833896104	14.353885549311	-2.8084647917046	-2.8084647917046	-2.8084647917046	16.1989465096646	-2.8084647917046	-2.8084647917046	-2.8084647917046	-2.8084647917046	16.7909263347479	-2.8084647917046	-2.8084647917046
SRR341586	-2.80885694169689	-2.80885694169689	-2.80885694169689	14.3082774461901	-2.80885694169689	-2.80885694169689	-2.80885694169689	15.8758866310378	14.7399446386661	-2.80885694169689	-2.80885694169689	-2.80885694169689	-2.80885694169689	14.4751638233736	-2.80885694169689	15.1588566407569	-2.80885694169689	15.9791715951762	16.439178401258	15.8377953589901	-2.80885694169689
SRR341587	-2.73097814374593	-2.73097814374593	13.6734612595131	-2.73097814374593	-2.73097814374593	-2.73097814374593	-2.73097814374593	-2.73097814374593	13.8063146314641	-2.73097814374593	-2.73097814374593	-2.73097814374593	15.535750412345	15.7925118732106	-2.73097814374593	14.4122124543983	-2.73097814374593	-2.73097814374593	17.4599012992104	15.6139008975776	-2.73097814374593
SRR341588	-2.72266125176042	-2.72266125176042	-2.72266125176042	-2.72266125176042	-2.72266125176042	-2.72266125176042	-2.72266125176042	-2.72266125176042	14.6348342200861	-2.72266125176042	-2.72266125176042	-2.72266125176042	16.0806457752167	-2.72266125176042	-2.72266125176042	15.6022098987014	-2.72266125176042	-2.72266125176042	17.2438720312321	13.1010097801141	-2.72266125176042
