feature	X158846	X39948	X906	X1578	X1301	X1263	X216851	X292632	X572511	X33042	X841	X189330	X1485	X1730	X1678	X561	X838	X239759	X816	X375288	X239934
SRR341601	-3.50590123100156	-3.50590123100156	13.6710848379131	-3.50590123100156	-3.50590123100156	-3.50590123100156	14.0395155786233	14.46261424584	-3.50590123100156	-3.50590123100156	-3.50590123100156	-3.50590123100156	-3.50590123100156	13.7905447852877	15.171976612122	-3.50590123100156	-3.50590123100156	15.1684212387505	16.3558106103763	13.7176929770924	-3.50590123100156
SRR341602	-3.47576007082603	-3.47576007082603	-3.47576007082603	-3.47576007082603	-3.47576007082603	-3.47576007082603	-3.47576007082603	-3.47576007082603	14.081777289569	-3.47576007082603	-3.47576007082603	-3.47576007082603	15.1160633197559	-3.47576007082603	14.0659594682012	15.8366727846527	-3.47576007082603	13.509473924242	15.704033485704	13.5612748415536	-3.47576007082603
SRR341603	16.4029397131854	-3.4400683396067	-3.4400683396067	-3.4400683396067	-3.4400683396067	13.1254786000524	14.4852466748527	-3.4400683396067	12.8279548864116	-3.4400683396067	13.5366508364432	-3.4400683396067	-3.4400683396067	13.7103324402069	-3.4400683396067	-3.4400683396067	14.6620366795362	-3.4400683396067	16.1574966060632	-3.4400683396067	-3.4400683396067
SRR341604	-3.53529666419407	-3.53529666419407	-3.53529666419407	15.9036066597216	12.837580807796	-3.53529666419407	-3.53529666419407	-3.53529666419407	14.1316649222461	-3.53529666419407	-3.53529666419407	-3.53529666419407	12.9913061963194	-3.53529666419407	15.32272892572	14.3999029048717	-3.53529666419407	-3.53529666419407	14.6342794994578	14.8700105198465	-3.53529666419407
SRR341605	16.0920771683157	-3.46647824646167	13.0617715684457	-3.46647824646167	-3.46647824646167	-3.46647824646167	13.3051866601108	-3.46647824646167	13.8876730366222	-3.46647824646167	-3.46647824646167	-3.46647824646167	-3.46647824646167	14.1477477738002	-3.46647824646167	-3.46647824646167	-3.46647824646167	14.2610313366432	16.277998923394	14.5217520533843	-3.46647824646167
SRR341606	-3.46782704168402	-3.46782704168402	-3.46782704168402	-3.46782704168402	-3.46782704168402	14.8524730000652	13.8792803369498	-3.46782704168402	12.5695249309783	-3.46782704168402	14.2585759027997	-3.46782704168402	-3.46782704168402	14.6759796917232	15.393460710058	-3.46782704168402	-3.46782704168402	-3.46782704168402	16.520012310906	13.8786423055955	-3.46782704168402
SRR341654	-3.51378530743157	-3.51378530743157	-3.51378530743157	-3.51378530743157	-3.51378530743157	-3.51378530743157	-3.51378530743157	12.996737559834	-3.51378530743157	-3.51378530743157	-3.51378530743157	-3.51378530743157	13.7729150350949	-3.51378530743157	14.9483924127896	16.163804088355	-3.51378530743157	14.7612243811755	14.7904930835333	13.6894185612809	15.324967416358
SRR341655	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	13.6772672813888	14.7848319292679	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	-3.53158659567796	15.5688064891756	15.5752167189326	-3.53158659567796	-3.53158659567796	15.2016541893078	-3.53158659567796	-3.53158659567796
SRR341656	-3.50379887395908	-3.50379887395908	-3.50379887395908	-3.50379887395908	-3.50379887395908	15.3136627188413	14.0817978065889	14.2037503460278	13.685184980303	13.2078004574694	-3.50379887395908	-3.50379887395908	-3.50379887395908	-3.50379887395908	14.3872233655748	-3.50379887395908	-3.50379887395908	14.8228052400534	16.3000939883796	-3.50379887395908	-3.50379887395908
SRR341657	-3.46565866119685	-3.46565866119685	15.7274424488289	13.9048170563878	13.5183813892643	14.4072921449112	-3.46565866119685	-3.46565866119685	13.3387962343224	-3.46565866119685	-3.46565866119685	12.8465801452962	-3.46565866119685	-3.46565866119685	16.5491879712331	-3.46565866119685	-3.46565866119685	-3.46565866119685	14.8891963441756	-3.46565866119685	-3.46565866119685
SRR341675	-3.45214806499954	-3.45214806499954	-3.45214806499954	-3.45214806499954	-3.45214806499954	12.9098894255969	14.0206997048699	-3.45214806499954	-3.45214806499954	-3.45214806499954	13.0029697427747	-3.45214806499954	-3.45214806499954	14.6905619781127	-3.45214806499954	-3.45214806499954	-3.45214806499954	15.4031163694426	16.5760808088722	14.5816989389551	-3.45214806499954
SRR341676	-3.43938597668863	-3.43938597668863	-3.43938597668863	-3.43938597668863	-3.43938597668863	13.2954131338604	14.0064688183085	-3.43938597668863	-3.43938597668863	-3.43938597668863	-3.43938597668863	-3.43938597668863	-3.43938597668863	15.4828939641548	13.1494755754124	13.9218695661836	-3.43938597668863	13.4941718721924	16.1779619534288	14.5739519122919	-3.43938597668863
SRR341677	-3.44972073395947	-3.44972073395947	-3.44972073395947	-3.44972073395947	-3.44972073395947	-3.44972073395947	-3.44972073395947	11.6360842151115	13.9535387202287	-3.44972073395947	-3.44972073395947	-3.44972073395947	14.447997717244	-3.44972073395947	-3.44972073395947	14.6158167638345	-3.44972073395947	-3.44972073395947	16.7374939763781	14.7717954142374	-3.44972073395947
SRR341678	-3.5275554766453	-3.5275554766453	-3.5275554766453	14.5362817520181	-3.5275554766453	14.627050741324	15.3681848499028	-3.5275554766453	15.0004628363063	13.0280852404465	-3.5275554766453	-3.5275554766453	-3.5275554766453	14.654053038006	16.0158055865629	-3.5275554766453	-3.5275554766453	-3.5275554766453	14.1248148102633	-3.5275554766453	-3.5275554766453
SRR413673	14.2597744949491	-3.53824737321237	-3.53824737321237	-3.53824737321237	-3.53824737321237	-3.53824737321237	14.8106623688198	-3.53824737321237	14.1038045734195	-3.53824737321237	14.4236545232561	-3.53824737321237	-3.53824737321237	-3.53824737321237	-3.53824737321237	12.9466419245011	15.756192318069	14.9641055285998	15.7501219249741	13.9001951522691	-3.53824737321237
SRR413674	16.3323150366339	-3.45999810779463	13.9503010083505	-3.45999810779463	-3.45999810779463	-3.45999810779463	-3.45999810779463	-3.45999810779463	14.8129364155957	-3.45999810779463	-3.45999810779463	-3.45999810779463	12.8681397251132	-3.45999810779463	-3.45999810779463	-3.45999810779463	-3.45999810779463	13.8578514906148	16.0950899082722	13.5743643147508	13.5422576095896
SRR413675	14.7018094364366	-3.50794779891285	-3.50794779891285	-3.50794779891285	-3.50794779891285	-3.50794779891285	14.9269513921359	14.2404172936472	-3.50794779891285	-3.50794779891285	14.5107632359005	-3.50794779891285	14.0159531557688	13.2630562533987	13.3775905336031	-3.50794779891285	-3.50794779891285	-3.50794779891285	16.4977039714551	14.2598232874296	-3.50794779891285
SRR413676	-3.54773175102662	-3.54773175102662	-3.54773175102662	-3.54773175102662	-3.54773175102662	13.8430611677264	14.2583301616696	-3.54773175102662	14.27817640116	-3.54773175102662	-3.54773175102662	-3.54773175102662	14.3331493297444	14.3790673556093	-3.54773175102662	-3.54773175102662	-3.54773175102662	14.1481935119369	15.2075909913967	15.266462976661	15.5520428920808
SRR413679	13.5683945385707	-3.56447882722473	-3.56447882722473	-3.56447882722473	-3.56447882722473	-3.56447882722473	13.7483995584345	14.7949231541328	-3.56447882722473	-3.56447882722473	-3.56447882722473	-3.56447882722473	-3.56447882722473	15.0107925083509	-3.56447882722473	-3.56447882722473	14.6376851577827	15.0520811596748	15.4713821558033	14.4849933117924	15.1170650627727
SRR413683	-3.4685423812351	-3.4685423812351	-3.4685423812351	-3.4685423812351	-3.4685423812351	-3.4685423812351	-3.4685423812351	13.5513271805806	13.5571019408917	-3.4685423812351	-3.4685423812351	-3.4685423812351	13.3569633005261	15.9354520307626	-3.4685423812351	-3.4685423812351	-3.4685423812351	14.1145017055813	16.4345266895828	13.357175233319	14.2449308168721
SRR413688	13.0762658921629	-3.40873427182445	16.2195985027922	13.8384188408549	12.6721683129144	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	-3.40873427182445	15.1019974008297	-3.40873427182445	16.5016251497598	-3.40873427182445	13.7784899637405	12.8550017487803	-3.40873427182445
SRR413689	13.4082251947152	-3.45579512672735	12.6303041565392	13.9470631693647	-3.45579512672735	-3.45579512672735	15.2161811642166	-3.45579512672735	12.5899557198599	-3.45579512672735	13.7178069971656	-3.45579512672735	-3.45579512672735	15.8035736664752	16.4517626002753	-3.45579512672735	-3.45579512672735	-3.45579512672735	14.0995470203002	-3.45579512672735	-3.45579512672735
SRR413691	15.5148785068648	-3.5121162120571	13.9415908719537	-3.5121162120571	-3.5121162120571	13.3562345236922	14.6771922295835	-3.5121162120571	-3.5121162120571	-3.5121162120571	15.4474293631266	-3.5121162120571	12.9770670890048	14.0041875733461	14.1246235791903	-3.5121162120571	-3.5121162120571	-3.5121162120571	15.9050961093508	-3.5121162120571	-3.5121162120571
SRR413692	-3.43688523971519	14.9278651701162	-3.43688523971519	-3.43688523971519	-3.43688523971519	12.5685344248818	-3.43688523971519	-3.43688523971519	12.97653329322	-3.43688523971519	-3.43688523971519	-3.43688523971519	13.3152921195061	-3.43688523971519	-3.43688523971519	-3.43688523971519	-3.43688523971519	-3.43688523971519	16.7145958183029	15.2345542303665	-3.43688523971519
SRR413695	-3.44807932104724	-3.44807932104724	-3.44807932104724	-3.44807932104724	-3.44807932104724	-3.44807932104724	-3.44807932104724	-3.44807932104724	14.1077924914002	-3.44807932104724	13.394153375632	-3.44807932104724	12.6479548553392	-3.44807932104724	-3.44807932104724	-3.44807932104724	15.887683428564	14.5290262802118	16.4875440256381	14.3024674161992	-3.44807932104724
SRR413698	-3.53172413319147	-3.53172413319147	-3.53172413319147	-3.53172413319147	-3.53172413319147	15.6182524877744	14.1712277819538	-3.53172413319147	14.3175703391738	-3.53172413319147	14.869383307368	-3.53172413319147	14.1403559362764	13.7397592295027	-3.53172413319147	14.1450170840021	-3.53172413319147	-3.53172413319147	15.8814784915387	-3.53172413319147	-3.53172413319147
SRR413699	-3.45027287501221	-3.45027287501221	-3.45027287501221	-3.45027287501221	-3.45027287501221	14.8064585168756	13.7183996505493	13.1517416993373	13.1014217881153	15.1923827456201	14.6748401328755	-3.45027287501221	-3.45027287501221	13.2498931897262	13.1059616356251	-3.45027287501221	-3.45027287501221	-3.45027287501221	16.6589970167275	-3.45027287501221	-3.45027287501221
SRR413701	-3.53987710144904	-3.53987710144904	-3.53987710144904	13.2995984592897	-3.53987710144904	15.2104670443869	13.5344759085813	15.1849223970435	-3.53987710144904	-3.53987710144904	-3.53987710144904	-3.53987710144904	-3.53987710144904	14.1820286756194	14.5366824409937	-3.53987710144904	-3.53987710144904	15.4817697480004	15.5601611865491	13.9853468931506	-3.53987710144904
SRR413706	-3.47554551709735	13.3247375247356	-3.47554551709735	13.1110276617061	-3.47554551709735	13.9257813660858	13.1032544709069	-3.47554551709735	-3.47554551709735	-3.47554551709735	-3.47554551709735	-3.47554551709735	-3.47554551709735	13.1705868533335	15.730816013376	16.0719688574201	-3.47554551709735	-3.47554551709735	15.7111471116742	14.4458642733639	-3.47554551709735
SRR413707	-3.50272140064448	-3.50272140064448	-3.50272140064448	-3.50272140064448	13.7967241045696	13.7334721552511	15.1096287475181	-3.50272140064448	12.7070780257616	-3.50272140064448	15.4867557232078	-3.50272140064448	-3.50272140064448	-3.50272140064448	14.0960670348054	-3.50272140064448	-3.50272140064448	-3.50272140064448	16.3239533876999	-3.50272140064448	-3.50272140064448
SRR413708	-3.47603207554141	-3.47603207554141	-3.47603207554141	-3.47603207554141	-3.47603207554141	13.638233346187	13.8019465830181	-3.47603207554141	-3.47603207554141	-3.47603207554141	12.9726615206949	-3.47603207554141	-3.47603207554141	15.2852836644286	14.9007594852899	13.8212107890613	-3.47603207554141	-3.47603207554141	16.5503134736201	14.1619268503324	-3.47603207554141
SRR413710	-3.43443465006401	-3.43443465006401	13.599963772696	-3.43443465006401	-3.43443465006401	-3.43443465006401	-3.43443465006401	13.3815917718204	13.4870831463997	-3.43443465006401	-3.43443465006401	-3.43443465006401	-3.43443465006401	13.5008516242485	-3.43443465006401	-3.43443465006401	-3.43443465006401	15.5606378968457	16.3440612473697	13.8515008312899	-3.43443465006401
SRR413712	-3.43364934444902	-3.43364934444902	-3.43364934444902	-3.43364934444902	-3.43364934444902	-3.43364934444902	14.4535391681621	12.5663833441771	12.3956437398716	-3.43364934444902	14.1400778365057	-3.43364934444902	-3.43364934444902	13.4629038807066	-3.43364934444902	16.4935369592378	-3.43364934444902	13.9873454988156	16.1076595539898	13.4379357631475	-3.43364934444902
SRR413716	13.9852967690912	13.5320923162967	-3.37153829260098	-3.37153829260098	-3.37153829260098	-3.37153829260098	13.3798961994767	12.8568010220177	-3.37153829260098	-3.37153829260098	13.0549387882755	-3.37153829260098	-3.37153829260098	-3.37153829260098	-3.37153829260098	-3.37153829260098	17.1047253775998	14.1431782419377	14.1236823338569	-3.37153829260098	-3.37153829260098
SRR413717	15.5981715287619	-3.49731929913931	14.2281261055665	-3.49731929913931	-3.49731929913931	-3.49731929913931	-3.49731929913931	-3.49731929913931	14.0848717021458	-3.49731929913931	-3.49731929913931	13.0372605923457	-3.49731929913931	-3.49731929913931	-3.49731929913931	-3.49731929913931	15.6588494706552	-3.49731929913931	15.8691954487111	13.3864628212207	-3.49731929913931
SRR413718	13.6200695454537	-3.51687346180497	-3.51687346180497	-3.51687346180497	-3.51687346180497	14.8243679032678	-3.51687346180497	15.1704623356914	14.6307970630666	-3.51687346180497	13.7741964962741	13.5740445095646	14.5370286243072	-3.51687346180497	-3.51687346180497	-3.51687346180497	-3.51687346180497	-3.51687346180497	15.8566459315136	-3.51687346180497	-3.51687346180497
SRR413720	-3.45314050152842	-3.45314050152842	-3.45314050152842	13.1958834143069	-3.45314050152842	14.1960530920426	13.7623767628588	14.6683994488702	-3.45314050152842	-3.45314050152842	-3.45314050152842	-3.45314050152842	-3.45314050152842	-3.45314050152842	-3.45314050152842	13.2531306831572	-3.45314050152842	14.8589723776053	16.6658988763887	13.5597444125936	-3.45314050152842
SRR413723	-3.47469371620837	-3.47469371620837	-3.47469371620837	-3.47469371620837	-3.47469371620837	13.1670826367995	-3.47469371620837	-3.47469371620837	13.557911120613	-3.47469371620837	14.817888859815	-3.47469371620837	-3.47469371620837	15.7749186901905	-3.47469371620837	-3.47469371620837	-3.47469371620837	13.6300579665668	16.4017584787648	13.9705167497409	-3.47469371620837
SRR413726	15.2438693478029	-3.482537204366	-3.482537204366	-3.482537204366	-3.482537204366	13.5260882364154	13.6408047010464	-3.482537204366	-3.482537204366	-3.482537204366	-3.482537204366	-3.482537204366	-3.482537204366	13.4822247218573	-3.482537204366	-3.482537204366	16.2107679599782	-3.482537204366	15.9445491645581	14.5333132449415	-3.482537204366
SRR413735	-3.50427705081879	-3.50427705081879	-3.50427705081879	-3.50427705081879	-3.50427705081879	14.8781814517414	14.7657517306506	-3.50427705081879	13.3588606915795	-3.50427705081879	13.4188246810444	-3.50427705081879	13.561689429866	15.731078007016	-3.50427705081879	-3.50427705081879	-3.50427705081879	13.3043423926241	16.1962842090388	14.4432382867343	-3.50427705081879
SRR413736	-3.44146634480207	-3.44146634480207	-3.44146634480207	-3.44146634480207	-3.44146634480207	13.8600269154324	14.1535912916231	-3.44146634480207	-3.44146634480207	-3.44146634480207	-3.44146634480207	-3.44146634480207	-3.44146634480207	15.5350860493991	13.3932049347335	14.1231811864245	-3.44146634480207	14.6085810744181	16.6875234183017	12.3764698472008	-3.44146634480207
SRR413739	-3.50489657852043	-3.50489657852043	-3.50489657852043	-3.50489657852043	-3.50489657852043	13.513112464814	14.9270801350615	13.4933526935663	-3.50489657852043	-3.50489657852043	-3.50489657852043	-3.50489657852043	13.7772026747626	14.7049656108425	-3.50489657852043	-3.50489657852043	-3.50489657852043	15.0318323726989	16.3785093368627	-3.50489657852043	14.1285790426908
SRR413741	-3.43773710055606	-3.43773710055606	13.8550858742963	-3.43773710055606	-3.43773710055606	-3.43773710055606	14.184942507744	12.6625306740014	-3.43773710055606	-3.43773710055606	12.7402112037395	-3.43773710055606	-3.43773710055606	13.0957542531952	16.5765387202406	-3.43773710055606	-3.43773710055606	13.603684516877	15.9164532793914	14.5610716910887	-3.43773710055606
SRR413743	14.2318128065451	-3.52138852308907	-3.52138852308907	-3.52138852308907	-3.52138852308907	15.1059323446916	13.8213351665069	-3.52138852308907	-3.52138852308907	-3.52138852308907	-3.52138852308907	-3.52138852308907	-3.52138852308907	15.9897110378636	13.1894813895616	-3.52138852308907	-3.52138852308907	13.8069770933918	15.5400613135968	-3.52138852308907	-3.52138852308907
SRR413746	14.4589258772905	-3.5054742605296	14.0091309235659	-3.5054742605296	-3.5054742605296	13.9102758037025	-3.5054742605296	13.5088074101837	-3.5054742605296	-3.5054742605296	-3.5054742605296	-3.5054742605296	13.8421011391015	-3.5054742605296	-3.5054742605296	14.521416964578	-3.5054742605296	15.6096877786558	16.3437817766957	-3.5054742605296	-3.5054742605296
SRR413748	-3.50160330284405	-3.50160330284405	-3.50160330284405	-3.50160330284405	-3.50160330284405	-3.50160330284405	14.9561034495813	13.3634836145253	-3.50160330284405	-3.50160330284405	-3.50160330284405	-3.50160330284405	13.166675271859	14.3815433162968	14.5425015081789	-3.50160330284405	-3.50160330284405	16.3024074152716	15.2848171823469	13.3714023730577	-3.50160330284405
SRR413750	-3.5298183301683	-3.5298183301683	-3.5298183301683	-3.5298183301683	-3.5298183301683	13.3739353576107	13.750490222147	13.9518249504892	-3.5298183301683	-3.5298183301683	-3.5298183301683	-3.5298183301683	-3.5298183301683	15.3753050532361	-3.5298183301683	14.6519260727686	-3.5298183301683	14.3760471921456	15.9875762381754	13.8008877432535	15.3352853864013
SRR413752	-3.55479677583271	-3.55479677583271	-3.55479677583271	-3.55479677583271	-3.55479677583271	14.4633595469502	14.3410084552831	14.0554746387182	-3.55479677583271	-3.55479677583271	14.7257721260367	-3.55479677583271	13.9056100263867	15.9070578072709	-3.55479677583271	-3.55479677583271	-3.55479677583271	14.5388857251587	15.7406941595131	13.8496182204926	-3.55479677583271
SRR413757	-3.47300102466216	-3.47300102466216	14.5042806454141	13.6003406899592	-3.47300102466216	-3.47300102466216	13.3475880443906	-3.47300102466216	14.2514578366748	-3.47300102466216	-3.47300102466216	-3.47300102466216	-3.47300102466216	-3.47300102466216	-3.47300102466216	13.719093166764	-3.47300102466216	-3.47300102466216	16.3929408605308	15.8228900941047	-3.47300102466216
SRR413758	-3.49696170228724	-3.49696170228724	-3.49696170228724	-3.49696170228724	-3.49696170228724	-3.49696170228724	13.8905601960908	13.2194373956238	-3.49696170228724	-3.49696170228724	-3.49696170228724	-3.49696170228724	-3.49696170228724	14.6508717346088	-3.49696170228724	13.6479638000575	-3.49696170228724	14.1386342099276	16.5559746413346	13.6173738823088	15.1928068141491
SRR413765	-3.50809678870016	-3.50809678870016	-3.50809678870016	-3.50809678870016	-3.50809678870016	-3.50809678870016	15.1576377231	-3.50809678870016	14.4286874818109	-3.50809678870016	-3.50809678870016	-3.50809678870016	13.3567342493791	-3.50809678870016	13.9772913508921	12.4586061590479	-3.50809678870016	-3.50809678870016	15.8422370162302	15.4725653963284	-3.50809678870016
SRR413766	-3.49256177919982	-3.49256177919982	-3.49256177919982	-3.49256177919982	-3.49256177919982	15.1023075467177	-3.49256177919982	13.880448837332	14.3480647452903	-3.49256177919982	-3.49256177919982	-3.49256177919982	-3.49256177919982	12.9161940801578	14.3139197574784	-3.49256177919982	-3.49256177919982	14.2639867686892	16.6060637658031	14.1097055919292	-3.49256177919982
SRR413769	-3.41915467199722	-3.41915467199722	-3.41915467199722	-3.41915467199722	-3.41915467199722	-3.41915467199722	13.4617262028399	15.5824223917465	-3.41915467199722	-3.41915467199722	14.3205722690933	-3.41915467199722	-3.41915467199722	13.8474539577935	12.5093290317337	-3.41915467199722	16.7163990990645	13.0939786430824	15.0425432570245	11.9342980115188	-3.41915467199722
SRR413771	-3.53009504024677	-3.53009504024677	-3.53009504024677	-3.53009504024677	-3.53009504024677	-3.53009504024677	13.5819447735943	-3.53009504024677	14.2861012209543	-3.53009504024677	13.4475093708237	-3.53009504024677	-3.53009504024677	14.2358396890233	-3.53009504024677	15.5390022243974	-3.53009504024677	15.0913036789591	15.8273886189246	15.37773525418	-3.53009504024677
SRR413772	13.8874086623689	-3.52725905604875	-3.52725905604875	-3.52725905604875	-3.52725905604875	13.8491953349741	-3.52725905604875	14.174137923228	13.9843473798949	-3.52725905604875	-3.52725905604875	-3.52725905604875	-3.52725905604875	14.6137197030194	-3.52725905604875	-3.52725905604875	-3.52725905604875	15.5265375134421	15.8132740735521	14.2084410898474	-3.52725905604875
