feature	X218538	X33039	X360807	X751585	X39491	X88431	X39488	X457412	X40518	X853	X39485	X1680	X216816	X562	X165179	X47678	X817	X818	X820	X821	X357276	X46506	X28116	X204516	X28117	X239935
ERR260165	-0.00386364698622298	0.0302445000138412	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	0.052827035262135	0.100539610646301	0.149006785102087	0.084488106297612	0.0215593329673014	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	0.0418992730331886	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298	-0.00386364698622298
ERR260166	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	0.12716014267051	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	0.0241811930366669	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	0.0585631047964667	0.0529847026305962	0.0283806277179338	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	-0.00382776804458207	0.119906413253379
ERR260167	0.0394619163176189	0.0413807873839845	-0.00408385335687054	-0.00408385335687054	0.172484518896211	-0.00408385335687054	-0.00408385335687054	0.0813709210887189	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	0.0600561821458449	0.125965860251351	0.0525059099431133	0.0320024333795704	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054	-0.00408385335687054
ERR260169	-0.00430044360002481	-0.00430044360002481	0.0398124180721255	0.102853862253762	0.0798274468017308	-0.00430044360002481	-0.00430044360002481	0.0244985555010987	-0.00430044360002481	0.0346749510035831	0.024968122352285	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	0.114756447025159	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481	-0.00430044360002481
ERR260173	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	0.0334811209827026	-0.00343212432080153	0.0322729932849518	-0.00343212432080153	0.0564528357780433	0.0643232484470306	-0.00343212432080153	0.177170455879086	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	0.0298246862206431	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153	-0.00343212432080153
ERR260174	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	0.103358835590916	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	0.014091093696132	-0.00330393176896975	-0.00330393176896975	-0.00330393176896975	0.0403308710941833	-0.00330393176896975	0.0304548730521975
ERR260176	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	0.0497295690554664	-0.00445355076147124	-0.00445355076147124	0.0158451299504546	-0.00445355076147124	0.122686460429693	-0.00445355076147124	0.0208026103226875	-0.00445355076147124	-0.00445355076147124	0.227238160705061	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124	-0.00445355076147124
ERR260178	0.0544926862107596	-0.00291566305939365	0.0268279764676192	-0.00291566305939365	0.022231870429017	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	0.0643087790109304	0.153831642615131	0.0619561150419065	0.0248319854698923	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	0.0229894824084629	0.0292042257304776	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365	-0.00291566305939365
ERR260179	0.039022384199791	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	0.143546058382752	0.0366436840164397	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	0.156476080726867	-0.00346778614115403	-0.00346778614115403	0.056939400273211	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	-0.00346778614115403	0.0164256213481047	-0.00346778614115403
ERR260181	0.0517236810681028	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	0.0290806850539855	-0.00369768609053192	0.0387422628353011	-0.00369768609053192	0.106783198077332	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	0.0284317897190957	0.0510013671108508	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192	-0.00369768609053192
ERR260182	0.0599783894100657	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	0.0230013739022824	0.0285524715258252	-0.00276032554761182	-0.00276032554761182	0.0330303772245766	0.052812025604074	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	0.0984858377585353	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	-0.00276032554761182	0.0316481542849439	-0.00276032554761182
ERR260185	-0.00275521387062634	0.064203189488795	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	0.0402335834360168	0.0493665372518565	0.0426059350830411	0.0461949375001708	-0.00275521387062634	0.0398765021154558	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634	-0.00275521387062634
ERR260186	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	0.0513546579775446	-0.00256215198151707	0.0361992249237899	0.0159201923598645	-0.00256215198151707	0.116147565283915	0.0698547840333443	0.0165758427306449	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	-0.00256215198151707	0.0425886357794878
ERR260188	0.0404528294757001	-0.00424516364746816	0.0360371972967759	-0.00424516364746816	0.218672762215234	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	0.0872297618714608	0.0336223266202832	0.043399868918495	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	0.17072443360086	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	-0.00424516364746816	0.0131714822025912
ERR260189	0.0695458307774773	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	0.142641876311552	0.023810287495905	0.0282212928533548	0.0607425077551182	0.0743487429003297	-0.00324820711399403	-0.00324820711399403	0.0361039397091963	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403	-0.00324820711399403
ERR260190	-0.00162031053576147	0.042135296731711	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	0.0325056192985913	-0.00162031053576147	0.0206164107720634	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	0.0294836080780573	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	-0.00162031053576147	0.0218012507085458	-0.00162031053576147
ERR260191	0.0700673826115308	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	0.322093237645568	0.0201794667221113	0.0218579774292723	0.030610102490104	-0.00392165389819919	0.0354783701010083	-0.00392165389819919	0.0790165807650024	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919	-0.00392165389819919
ERR260192	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	0.105419501993315	0.0476875564665653	-0.00398900946306329	0.0227597317477798	-0.00398900946306329	0.124719898652764	0.132734408224526	-0.00398900946306329	0.0420525235354502	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329	-0.00398900946306329
ERR260194	0.0432494782136219	0.0579828698264025	-0.00387186567809886	-0.00387186567809886	0.156619810329202	0.0586894207686434	0.0516467544346947	0.0463565018761013	0.103468389002567	0.0405530704459526	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886	-0.00387186567809886
ERR260196	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	0.0342583285380462	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	0.0401902565237789	-0.00262609993395893	0.0747818783479191	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	0.0309737495675315	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893	-0.00262609993395893
ERR260198	0.0566291535893474	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	0.0478158975663791	-0.00328283789581118	0.0383320262202577	0.0638540857182077	0.0346097821937079	0.118625012337522	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	0.0937839799342895	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118	-0.00328283789581118
ERR260199	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	0.0770472060569276	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	0.105756728572771	0.0703584130238589	-0.00314610565986603	0.0700945047300871	0.0455290995210822	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	-0.00314610565986603	0.0290470876021967
ERR260201	-0.00480759787358571	0.0755242372293562	-0.00480759787358571	-0.00480759787358571	0.15246705440936	-0.00480759787358571	-0.00480759787358571	0.129875381420405	0.143295115533686	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	0.0248795456464275	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	-0.00480759787358571	0.181559929597825
ERR260202	0.0812895627843697	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	0.0972125673030664	-0.00332121841284733	0.0428400647034109	-0.00332121841284733	0.0837438821336463	0.0688170079218303	-0.00332121841284733	0.0384800085028304	-0.00332121841284733	-0.00332121841284733	0.0271012883983998	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	0.0289723845392317	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733	-0.00332121841284733
ERR260203	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	0.116073059482987	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	0.0298713145952071	0.0632498521256039	0.0572419156554111	0.0428203793121101	-0.0035784517074965	-0.0035784517074965	0.0911059869070933	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	0.0275984581672263	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	-0.0035784517074965	0.0641864528031887
ERR260206	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	0.022953627316482	-0.0020634204439857	0.0189876429177617	-0.0020634204439857	0.0427846983499501	0.0832206656372374	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	0.0314663221192535	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857	-0.0020634204439857
ERR260207	0.0774943102531215	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	0.10937814177167	-0.00397018619955809	0.0335776862278696	0.0377316771225899	0.122883585659223	0.101594508612286	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809	-0.00397018619955809
ERR260208	-0.00316825503849216	-0.00316825503849216	0.0439143568548976	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	0.0292922555026448	0.0701268153715466	0.0337030658374006	0.0707576291096436	0.0396499217834977	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	0.0614140776393395	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216	-0.00316825503849216
ERR260210	0.0265900965780688	-0.00365138520611941	-0.00365138520611941	0.105048747716965	0.12074970275184	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	0.141552246026256	0.0253539629370826	-0.00365138520611941	0.104245610863702	0.0143150475122235	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	0.0229483832156424	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941	-0.00365138520611941
ERR260213	-0.00292225105816431	-0.00292225105816431	0.0309367097105372	-0.00292225105816431	0.111067822626176	-0.00292225105816431	-0.00292225105816431	0.0441778190398786	0.0531648446809776	0.0527855500405748	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	-0.00292225105816431	0.0292878876514196
ERR260214	-0.00403450294635251	0.0225899010694525	-0.00403450294635251	-0.00403450294635251	0.0954668814764404	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	0.0329915922551981	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	-0.00403450294635251	0.214135098764448
ERR260229	0.0319609592671923	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	0.0433545127012167	-0.00446527604433091	-0.00446527604433091	0.123927059216205	0.0469475412000783	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	0.0327117155165676	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	0.0667012313834612	0.258526483814433	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	-0.00446527604433091	0.0717317696178599
ERR260235	0.0747893420505474	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	0.0615236619760953	0.104280508517303	-0.00379870812159534	0.0600672431415554	-0.00379870812159534	-0.00379870812159534	0.0401268812617942	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	-0.00379870812159534	0.060577924912804
